created_at,last_move_at,turns,white_rating,black_rating,opening_ply
1502810000000.0,1502810000000.0,0.27,1696,1564,2
1502810000000.0,1502810000000.0,0.068,1572,1688,5
1502810000000.0,1502810000000.0,0.12,1392,1684,6
1502730000000.0,1502730000000.0,0.094,1707,1696,3
1502730000000.0,1502730000000.0,0.046,1684,1720,7
1502730000000.0,1502730000000.0,0.156,1733,1672,2
1502730000000.0,1502730000000.0,0.07,1721,1736,6
1502730000000.0,1502730000000.0,0.106,1724,1733,4
1502730000000.0,1502730000000.0,0.24,1746,1712,2
1502730000000.0,1502730000000.0,0.082,1741,1496,2
1504210000000.0,1504220000000.0,0.084,1295,1240,7
1503470000000.0,1503470000000.0,0.126,1430,1302,5
1503360000000.0,1503360000000.0,0.046,1302,1248,4
1502750000000.0,1502750000000.0,0.064,1314,1270,5
1502490000000.0,1502490000000.0,0.146,1445,1314,5
1502430000000.0,1502430000000.0,0.18,1321,1451,7
1502400000000.0,1502400000000.0,0.082,1300,1333,6
1502320000000.0,1502320000000.0,0.08600000000000001,1318,1449,4
1502320000000.0,1502320000000.0,0.076,1450,1303,17
1502300000000.0,1502300000000.0,0.082,1290,1367,5
1502250000000.0,1502250000000.0,0.168,1300,1330,9
1502240000000.0,1502240000000.0,0.112,1209,1291,5
1502230000000.0,1502230000000.0,0.06,1299,1418,6
1502130000000.0,1502130000000.0,0.012,1814,1299,5
1502080000000.0,1502080000000.0,0.134,1348,1308,3
1502040000000.0,1502040000000.0,0.112,1318,1366,5
1502000000000.0,1502000000000.0,0.20600000000000002,1324,1329,6
1501960000000.0,1501960000000.0,0.08,1345,1187,5
1501920000000.0,1501920000000.0,0.10400000000000001,1352,1149,5
1501870000000.0,1501870000000.0,0.114,1350,1429,10
1501820000000.0,1501820000000.0,0.046,1403,1340,3
1501570000000.0,1501570000000.0,0.078,1322,1072,5
1501530000000.0,1501530000000.0,0.10400000000000001,1331,1382,4
1501530000000.0,1501530000000.0,0.082,1373,1341,6
1501120000000.0,1501120000000.0,0.066,1350,1265,5
1501120000000.0,1501120000000.0,0.116,1270,1299,3
1501120000000.0,1501120000000.0,0.062,1223,1282,4
1501120000000.0,1501120000000.0,0.03,1289,1306,8
1501120000000.0,1501120000000.0,0.064,1007,1268,6
1504120000000.0,1504130000000.0,0.09,1170,1179,5
1504120000000.0,1504120000000.0,0.05,1442,1183,8
1503950000000.0,1503950000000.0,0.03,1172,1170,5
1503930000000.0,1503930000000.0,0.124,1178,1346,8
1503890000000.0,1503890000000.0,0.11800000000000001,1171,1190,9
1503880000000.0,1503880000000.0,0.10200000000000001,1175,1329,10
1503880000000.0,1503880000000.0,0.044,1273,1160,2
1503870000000.0,1503870000000.0,0.054,1154,974,5
1503860000000.0,1503870000000.0,0.068,1167,1122,6
1503840000000.0,1503840000000.0,0.158,1439,1171,10
1503840000000.0,1503840000000.0,0.146,1245,1170,9
1503530000000.0,1503530000000.0,0.148,1250,1156,1
1503530000000.0,1503530000000.0,0.184,1164,1263,8
1503530000000.0,1503530000000.0,0.052000000000000005,1173,1251,5
1503530000000.0,1503530000000.0,0.08,1089,1165,6
1503440000000.0,1503440000000.0,0.154,1278,1173,3
1503440000000.0,1503440000000.0,0.116,1178,1391,6
1503280000000.0,1503280000000.0,0.10200000000000001,1164,1293,10
1503260000000.0,1503260000000.0,0.146,1353,1170,7
1503250000000.0,1503260000000.0,0.1,1030,1162,3
1503250000000.0,1503250000000.0,0.10400000000000001,1176,1118,4
1503020000000.0,1503020000000.0,0.022,1353,1181,4
1502840000000.0,1502840000000.0,0.122,1184,1184,5
1502840000000.0,1502840000000.0,0.038,1171,1252,5
1502830000000.0,1502840000000.0,0.10200000000000001,1157,1234,7
1502830000000.0,1502830000000.0,0.024,1034,1149,4
1502760000000.0,1502760000000.0,0.17200000000000001,1156,886,5
1502760000000.0,1502760000000.0,0.054,1142,1226,3
1502410000000.0,1502410000000.0,0.17200000000000001,1042,1133,3
1502330000000.0,1502330000000.0,0.122,1123,1084,6
1502320000000.0,1502320000000.0,0.106,1247,1122,3
1502320000000.0,1502320000000.0,0.1,1070,1112,1
1502310000000.0,1502320000000.0,0.032,1099,1173,7
1502160000000.0,1502160000000.0,0.22,1114,1027,5
1502150000000.0,1502160000000.0,0.09,914,1133,5
1502150000000.0,1502150000000.0,0.186,1125,996,5
1502080000000.0,1502080000000.0,0.21,1242,1125,4
1502080000000.0,1502080000000.0,0.12,1133,1234,6
1501810000000.0,1501810000000.0,0.116,981,1127,6
1501810000000.0,1501810000000.0,0.13,1111,1219,7
1501800000000.0,1501810000000.0,0.112,1126,1054,5
1501800000000.0,1501800000000.0,0.128,1147,908,4
1501800000000.0,1501800000000.0,0.008,914,1141,1
1504280000000.0,1504280000000.0,0.116,1984,1948,6
1504270000000.0,1504270000000.0,0.068,1954,2158,3
1504230000000.0,1504230000000.0,0.202,2008,1954,4
1504230000000.0,1504230000000.0,0.07,1954,2008,5
1504230000000.0,1504230000000.0,0.108,2008,1954,2
1504230000000.0,1504230000000.0,0.232,1954,2008,2
1504210000000.0,1504210000000.0,0.23,2100,1960,2
1504210000000.0,1504210000000.0,0.096,1945,1961,6
1504210000000.0,1504210000000.0,0.112,1982,1960,2
1504210000000.0,1504210000000.0,0.108,1974,1899,2
1504210000000.0,1504210000000.0,0.074,2068,1982,11
1504200000000.0,1504210000000.0,0.162,1959,2028,1
1504200000000.0,1504200000000.0,0.09,2005,1969,1
1504200000000.0,1504200000000.0,0.322,1960,1868,2
1504200000000.0,1504200000000.0,0.176,1964,2287,5
1504200000000.0,1504200000000.0,0.296,1914,1965,4
1504200000000.0,1504200000000.0,0.23800000000000002,1951,2049,2
1504200000000.0,1504200000000.0,0.12,2149,1933,7
1504200000000.0,1504200000000.0,0.068,1599,1929,6
1504200000000.0,1504200000000.0,0.188,1882,1919,6
1504120000000.0,1504120000000.0,0.244,1699,1914,5
1504110000000.0,1504110000000.0,0.088,1916,2285,2
1504110000000.0,1504110000000.0,0.052000000000000005,1936,1638,5
1504110000000.0,1504110000000.0,0.232,1758,1929,4
1504110000000.0,1504110000000.0,0.062,1265,1957,5
1504110000000.0,1504110000000.0,0.266,1954,1578,9
1504280000000.0,1504280000000.0,0.13,1984,2050,4
1504280000000.0,1504280000000.0,0.124,2050,1627,2
1504280000000.0,1504280000000.0,0.124,1627,2050,3
1504280000000.0,1504280000000.0,0.084,2050,1627,2
1504280000000.0,1504280000000.0,0.084,1627,2050,2
1504270000000.0,1504280000000.0,0.316,1617,2050,5
1504260000000.0,1504260000000.0,0.062,2050,1852,6
1504260000000.0,1504260000000.0,0.092,1981,2050,4
1504260000000.0,1504260000000.0,0.04,2050,1981,9
1504280000000.0,1504280000000.0,0.146,1901,1164,8
1503860000000.0,1503860000000.0,0.07,1164,1435,4
1503860000000.0,1503860000000.0,0.14200000000000002,1435,1164,7
1503860000000.0,1503860000000.0,0.092,1164,1435,7
1503600000000.0,1503600000000.0,0.10400000000000001,1164,1901,8
1502490000000.0,1502490000000.0,0.10400000000000001,1245,1228,5
1502490000000.0,1502490000000.0,0.14,1287,1099,2
1502490000000.0,1502490000000.0,0.098,1866,1099,10
1502390000000.0,1502400000000.0,0.15,1211,1230,2
1502390000000.0,1502390000000.0,0.122,1344,1500,4
1502380000000.0,1502380000000.0,0.082,1834,1500,8
1502380000000.0,1502380000000.0,0.092,1500,1834,5
1502380000000.0,1502380000000.0,0.106,1635,1500,10
1501280000000.0,1501280000000.0,0.10400000000000001,1456,1604,4
1500680000000.0,1500680000000.0,0.07200000000000001,1378,1318,3
1498590000000.0,1498590000000.0,0.128,1500,1487,5
1503420000000.0,1503420000000.0,0.13,1714,1709,5
1503170000000.0,1503180000000.0,0.14200000000000002,1613,1729,9
1503170000000.0,1503170000000.0,0.1,1731,2127,4
1503070000000.0,1503080000000.0,0.108,1739,1840,11
1502570000000.0,1502570000000.0,0.152,1760,1718,7
1502560000000.0,1502560000000.0,0.122,1708,1729,8
1502550000000.0,1502550000000.0,0.106,1721,1643,4
1502550000000.0,1502550000000.0,0.048,1707,1712,7
1503730000000.0,1503730000000.0,0.128,1170,1662,2
1503680000000.0,1503680000000.0,0.10200000000000001,1261,1237,1
1503070000000.0,1503080000000.0,0.14200000000000002,1100,1306,3
1503070000000.0,1503070000000.0,0.098,1590,1100,7
1503070000000.0,1503070000000.0,0.068,1100,1590,3
1493400000000.0,1493400000000.0,0.176,1302,875,3
1493230000000.0,1493230000000.0,0.022,1234,1335,4
1493230000000.0,1493230000000.0,0.022,1522,1500,6
1502130000000.0,1502130000000.0,0.17200000000000001,2306,2405,7
1502120000000.0,1502130000000.0,0.116,2422,2386,8
1502040000000.0,1502040000000.0,0.1,2373,2356,17
1502040000000.0,1502040000000.0,0.124,2325,2338,5
1502040000000.0,1502040000000.0,0.078,2336,1830,9
1502040000000.0,1502040000000.0,0.098,2334,1836,6
1502040000000.0,1502040000000.0,0.08600000000000001,2329,2017,15
1502040000000.0,1502040000000.0,0.168,1879,2326,6
1502040000000.0,1502040000000.0,0.082,2323,1881,16
1502040000000.0,1502040000000.0,0.096,1622,2322,9
1501970000000.0,1501970000000.0,0.096,1933,2318,10
1501970000000.0,1501970000000.0,0.076,1983,2313,2
1501970000000.0,1501970000000.0,0.082,2312,1663,6
1501970000000.0,1501970000000.0,0.056,1866,2309,2
1501970000000.0,1501970000000.0,0.148,1835,2307,9
1501970000000.0,1501970000000.0,0.058,2300,2041,8
1501970000000.0,1501970000000.0,0.09,2288,2148,4
1501950000000.0,1501950000000.0,0.122,2283,1947,7
1501950000000.0,1501950000000.0,0.038,2275,2016,12
1501950000000.0,1501950000000.0,0.096,1909,2271,8
1501800000000.0,1501800000000.0,0.082,2263,2006,7
1501800000000.0,1501800000000.0,0.06,1293,2263,2
1501800000000.0,1501800000000.0,0.11,2257,1922,9
1501800000000.0,1501800000000.0,0.14400000000000002,2191,2239,10
1501800000000.0,1501800000000.0,0.156,1380,2239,4
1501800000000.0,1501800000000.0,0.068,1796,2235,4
1501780000000.0,1501780000000.0,0.112,1879,2230,11
1501780000000.0,1501780000000.0,0.098,2217,2059,15
1501780000000.0,1501780000000.0,0.14400000000000002,2336,2185,10
1500750000000.0,1500750000000.0,0.14,2175,1936,11
1500750000000.0,1500750000000.0,0.166,2161,1984,8
1500680000000.0,1500680000000.0,0.114,2150,1915,6
1500680000000.0,1500680000000.0,0.078,1976,2135,6
1500670000000.0,1500670000000.0,0.112,1830,2126,4
1500670000000.0,1500670000000.0,0.092,2001,2105,6
1500670000000.0,1500670000000.0,0.062,2104,1344,5
1500660000000.0,1500660000000.0,0.132,1918,2086,4
1500660000000.0,1500660000000.0,0.10400000000000001,2082,1500,7
1500660000000.0,1500660000000.0,0.2,1774,2071,8
1500660000000.0,1500660000000.0,0.02,1778,2059,8
1500660000000.0,1500660000000.0,0.098,1783,2045,10
1500660000000.0,1500660000000.0,0.2,1788,2029,11
1500610000000.0,1500610000000.0,0.214,1609,2109,8
1500610000000.0,1500610000000.0,0.088,1701,2100,3
1500610000000.0,1500610000000.0,0.054,2091,1704,4
1500590000000.0,1500590000000.0,0.14400000000000002,1931,2061,8
1503440000000.0,1503440000000.0,0.042,1408,1396,4
1501990000000.0,1501990000000.0,0.182,1398,1383,4
1501990000000.0,1501990000000.0,0.07,1387,1399,5
1501890000000.0,1501890000000.0,0.1,1394,1512,4
1501880000000.0,1501880000000.0,0.112,1479,1381,4
1501880000000.0,1501880000000.0,0.074,1371,1374,4
1501880000000.0,1501880000000.0,0.132,1372,1360,4
1501880000000.0,1501880000000.0,0.08,1351,1287,4
1500580000000.0,1500580000000.0,0.064,1209,1265,1
1500580000000.0,1500580000000.0,0.052000000000000005,1221,1820,3
1500580000000.0,1500580000000.0,0.178,1332,1500,2
1501800000000.0,1501800000000.0,0.13,1528,1369,3
1501800000000.0,1501800000000.0,0.074,1231,1545,8
1500760000000.0,1500760000000.0,0.096,1142,1138,6
1500760000000.0,1500760000000.0,0.108,1263,1264,7
1500590000000.0,1500590000000.0,0.08600000000000001,1392,1500,2
1500950000000.0,1500950000000.0,0.12,1906,1834,11
1500400000000.0,1500400000000.0,0.244,1841,2015,2
1500340000000.0,1500340000000.0,0.098,1905,1852,2
1503950000000.0,1503950000000.0,0.112,1467,1478,4
1503850000000.0,1503850000000.0,0.154,1478,1500,3
1503850000000.0,1503850000000.0,0.12,1500,1478,1
1503850000000.0,1503850000000.0,0.066,1478,1362,2
1503600000000.0,1503610000000.0,0.166,1478,1490,5
1503540000000.0,1503540000000.0,0.20400000000000001,1453,1466,6
1503540000000.0,1503540000000.0,0.058,1466,1592,7
1503370000000.0,1503370000000.0,0.182,1466,1582,4
1503370000000.0,1503370000000.0,0.068,1466,1744,9
1503180000000.0,1503180000000.0,0.11800000000000001,1479,1454,7
1502580000000.0,1502580000000.0,0.082,1566,1493,6
1504200000000.0,1504200000000.0,0.108,1454,1421,6
1504200000000.0,1504200000000.0,0.08600000000000001,1444,1465,1
1504190000000.0,1504190000000.0,0.068,1387,1457,9
1504190000000.0,1504190000000.0,0.244,1417,1447,3
1504120000000.0,1504120000000.0,0.10200000000000001,1436,1439,12
1504120000000.0,1504120000000.0,0.124,1455,1081,10
1504110000000.0,1504110000000.0,0.06,1318,1448,10
1504110000000.0,1504110000000.0,0.158,1437,1446,9
1504110000000.0,1504110000000.0,0.064,1448,1436,4
1504110000000.0,1504110000000.0,0.156,1308,1441,5
1503640000000.0,1503640000000.0,0.164,1708,1851,4
1503420000000.0,1503420000000.0,0.128,1960,2260,5
1503330000000.0,1503330000000.0,0.11800000000000001,1969,2247,5
1503680000000.0,1503690000000.0,0.124,1325,1174,3
1503600000000.0,1503600000000.0,0.20800000000000002,1325,1500,8
1503510000000.0,1503510000000.0,0.13,1322,913,3
1503010000000.0,1503010000000.0,0.046,1224,1332,3
1502900000000.0,1502910000000.0,0.1,1353,1068,5
1502820000000.0,1502830000000.0,0.116,1131,1347,4
1502800000000.0,1502800000000.0,0.128,1197,1340,2
1502760000000.0,1502760000000.0,0.112,1163,1340,5
1502740000000.0,1502740000000.0,0.036000000000000004,1362,976,6
1502710000000.0,1502710000000.0,0.08600000000000001,1348,1381,3
1502710000000.0,1502710000000.0,0.048,1375,1334,6
1502680000000.0,1502680000000.0,0.25,911,1356,2
1502680000000.0,1502680000000.0,0.20800000000000002,1030,1352,10
1502680000000.0,1502680000000.0,0.058,1352,1408,4
1502670000000.0,1502670000000.0,0.096,2035,1352,4
1502990000000.0,1502990000000.0,0.13,1787,1417,7
1502990000000.0,1502990000000.0,0.04,1810,1495,6
1502900000000.0,1502900000000.0,0.076,1783,1797,2
1502900000000.0,1502900000000.0,0.052000000000000005,1723,1814,11
1502900000000.0,1502900000000.0,0.14,1645,1806,7
1502900000000.0,1502900000000.0,0.07,1800,1590,5
1502810000000.0,1502810000000.0,0.046,1798,1250,10
1502810000000.0,1502810000000.0,0.152,1602,1791,3
1502810000000.0,1502810000000.0,0.136,1415,1788,3
1502560000000.0,1502560000000.0,0.008,1758,1804,4
1502560000000.0,1502560000000.0,0.06,1815,1889,2
1502560000000.0,1502560000000.0,0.11800000000000001,1800,1831,4
1502560000000.0,1502560000000.0,0.154,1820,1814,3
1502560000000.0,1502560000000.0,0.152,1830,1809,4
1500470000000.0,1500470000000.0,0.068,1914,1842,8
1500470000000.0,1500470000000.0,0.106,1856,1903,8
1500020000000.0,1500020000000.0,0.356,2153,2474,5
1500020000000.0,1500020000000.0,0.182,2474,2477,7
1500020000000.0,1500020000000.0,0.114,2469,2216,11
1500020000000.0,1500020000000.0,0.084,2220,2464,8
1500020000000.0,1500020000000.0,0.096,1973,2462,8
1500020000000.0,1500020000000.0,0.066,2465,2384,3
1500010000000.0,1500020000000.0,0.14200000000000002,2460,2240,3
1500010000000.0,1500010000000.0,0.052000000000000005,2104,2456,6
1499980000000.0,1499980000000.0,0.064,2301,2449,6
1499970000000.0,1499980000000.0,0.126,2447,2005,5
1499970000000.0,1499970000000.0,0.17200000000000001,2306,2438,8
1499970000000.0,1499970000000.0,0.198,2432,2213,8
1499970000000.0,1499970000000.0,0.07200000000000001,2255,2425,3
1499950000000.0,1499950000000.0,0.306,2428,2360,15
1499950000000.0,1499950000000.0,0.224,2208,2421,4
1499950000000.0,1499950000000.0,0.078,2418,2067,7
1499950000000.0,1499950000000.0,0.056,2083,2415,2
1499950000000.0,1499950000000.0,0.13,2409,2182,6
1499950000000.0,1499950000000.0,0.042,2281,2400,3
1499950000000.0,1499950000000.0,0.196,2015,2397,9
1503990000000.0,1503990000000.0,0.062,1426,1371,5
1503990000000.0,1503990000000.0,0.136,1437,1476,6
1504050000000.0,1504050000000.0,0.084,1719,1679,6
1504050000000.0,1504050000000.0,0.084,1689,1670,8
1504040000000.0,1504040000000.0,0.11800000000000001,1672,1701,3
1503790000000.0,1503800000000.0,0.16,1695,1923,11
1503760000000.0,1503760000000.0,0.062,1706,1698,4
1503760000000.0,1503760000000.0,0.214,1687,1717,7
1503760000000.0,1503760000000.0,0.036000000000000004,1728,1723,8
1503710000000.0,1503710000000.0,0.14400000000000002,1648,1719,4
1503710000000.0,1503710000000.0,0.09,1719,1765,7
1503690000000.0,1503690000000.0,0.132,1648,1710,4
1503620000000.0,1503620000000.0,0.186,1696,1722,3
1503540000000.0,1503540000000.0,0.18,1732,1768,13
1503540000000.0,1503540000000.0,0.046,1833,1740,6
1503520000000.0,1503520000000.0,0.23600000000000002,1433,1737,3
1503520000000.0,1503520000000.0,0.20600000000000002,1729,2008,7
1503510000000.0,1503520000000.0,0.046,1722,1605,8
1503450000000.0,1503460000000.0,0.182,1713,1659,6
1503440000000.0,1503440000000.0,0.112,1605,1698,1
1503440000000.0,1503440000000.0,0.14200000000000002,1690,1613,3
1503440000000.0,1503440000000.0,0.096,1622,1681,1
1503350000000.0,1503350000000.0,0.16,1702,1681,6
1503350000000.0,1503350000000.0,0.066,1568,1696,8
1503350000000.0,1503350000000.0,0.168,1707,1699,3
1503340000000.0,1503340000000.0,0.10200000000000001,1453,1724,6
1503340000000.0,1503340000000.0,0.094,1735,1733,5
1503180000000.0,1503180000000.0,0.148,1744,1801,9
1503180000000.0,1503180000000.0,0.154,1854,1730,7
1503170000000.0,1503180000000.0,0.108,1705,1719,6
1503170000000.0,1503170000000.0,0.15,1709,1716,5
1503170000000.0,1503170000000.0,0.178,1694,1825,5
1503170000000.0,1503170000000.0,0.124,1651,1684,3
1503170000000.0,1503170000000.0,0.098,1706,1695,2
1503170000000.0,1503170000000.0,0.134,1683,1717,5
1503170000000.0,1503170000000.0,0.146,1707,1693,2
1503170000000.0,1503170000000.0,0.08600000000000001,1758,1702,4
1503170000000.0,1503170000000.0,0.14,1713,1709,11
1503170000000.0,1503170000000.0,0.056,1724,1734,7
1503110000000.0,1503110000000.0,0.032,1730,1882,4
1504140000000.0,1504140000000.0,0.094,2334,1800,2
1504140000000.0,1504140000000.0,0.10400000000000001,1680,1789,2
1504140000000.0,1504140000000.0,0.08600000000000001,1774,1768,2
1504140000000.0,1504140000000.0,0.156,1711,1760,2
1504050000000.0,1504060000000.0,0.15,1760,1542,4
1503700000000.0,1503700000000.0,0.21,1713,1609,2
1503700000000.0,1503700000000.0,0.20600000000000002,1710,1618,1
1503700000000.0,1503700000000.0,0.07,1374,1613,6
1503610000000.0,1503610000000.0,0.09,1603,1539,6
1502580000000.0,1502580000000.0,0.184,1564,1603,7
1502600000000.0,1502600000000.0,0.216,1821,1842,11
1502510000000.0,1502510000000.0,0.308,1512,1821,6
1502510000000.0,1502510000000.0,0.042,1821,1832,5
1502510000000.0,1502510000000.0,0.096,1832,1821,7
1502500000000.0,1502510000000.0,0.178,1821,1832,5
1502500000000.0,1502500000000.0,0.062,1832,1821,7
1502500000000.0,1502500000000.0,0.132,1500,1821,5
1502500000000.0,1502500000000.0,0.16,1821,1820,5
1502440000000.0,1502440000000.0,0.124,1500,1821,11
1502260000000.0,1502260000000.0,0.24,1877,1821,11
1502260000000.0,1502260000000.0,0.076,1902,1830,8
1502250000000.0,1502260000000.0,0.122,1830,1311,8
1502250000000.0,1502250000000.0,0.056,1824,1830,3
1502250000000.0,1502250000000.0,0.198,1548,1842,5
1501760000000.0,1501760000000.0,0.098,1858,1730,3
1501670000000.0,1501670000000.0,0.088,1891,1845,6
1501670000000.0,1501670000000.0,0.11,1876,1856,4
1501670000000.0,1501670000000.0,0.184,1867,1883,8
1501670000000.0,1501670000000.0,0.054,1864,1449,4
1501670000000.0,1501670000000.0,0.196,1922,1851,5
1501670000000.0,1501670000000.0,0.048,1861,1899,4
1501670000000.0,1501670000000.0,0.008,1527,1861,1
1501670000000.0,1501670000000.0,0.032,1878,1698,6
1501660000000.0,1501660000000.0,0.17,1878,1906,14
1501500000000.0,1501500000000.0,0.14,1660,1873,4
